sample_id,date,source_year,state,district,district_dist_km,latitude,longitude,rainfall_24h_mm,rain_3d_mm,rain_7d_mm,rainfall_bin,slope_deg,slope_bin,historical_incidents_90d,nearest_river,river_danger_level_m,river_danger_level_is_official,river_gauge_dist_km,present_river_level_m,river_level_ratio,river_bin,rainfall_risk,slope_risk,incident_risk,river_risk,rainfall_slope_interaction,rainfall_river_interaction,slope_rainfall_river_interaction,blocked
11519,12-07-2023,2023,Arunachal Pradesh,Upper Siang (Yingkiong),46.26318120452458,28.5,95.5,82.48245,172.83395385742188,351.45978927612305,high,29.3,high,0,Brahmaputra (Dibrugarh gauge),105.7,TRUE,127.8,116.8,1.105,critical,0.47484577,0.8249137318359602,0,0.9836975006285591,0.3917067937199498,0.46710459420278505,0.3853209939615412,1
11079,19-12-2023,2023,Arunachal Pradesh,Upper Siang (Yingkiong),32.16164670076956,28.75,94.75,0,0,10.811111450195312,low,31.3,very_high,0,Brahmaputra (Dibrugarh gauge),105.7,TRUE,142,27.27,0.258,low,0.03229546,0.8679935310489294,0,2.652514095265051e-06,0.028032251876090982,8.566416748923905e-08,7.43559432233515e-08,0
4610,29-06-2025,2025,Sikkim,East Sikkim (Gangtok),14.045978741797946,27.25,88.5,5.7577605,43.59459066390991,147.48585557937622,low,33.4,very_high,1,Teesta,15,FALSE,9.4,12.5,0.833,moderate,0.040322423,0.9032031749460475,0.3934693402873666,0.20751005855963542,0.03641934,0.008367308,0.007557379,0
8904,02-04-2024,2024,Manipur,Ukhrul,15.162015101394168,25,94.5,0.29532436,9.032689839601517,20.53487804532051,low,8.4,low,2,Imphal River,8,FALSE,59.9,3.13,0.391,low,0.032666698,0.12638208935801287,0.6321205588285577,3.791977096721018e-05,0.004128486,1.2387137101380874e-06,1.5655122680366744e-07,0
2595,01-09-2023,2023,Arunachal Pradesh,Upper Siang (Yingkiong),87.27661419091342,29.25,94.5,0,6.469890594482422,162.54421043395996,low,26.1,high,0,Brahmaputra (Dibrugarh gauge),105.7,TRUE,200.7,85.93,0.813,moderate,0.03229546,0.7343227981915377,0,0.14931293453084354,0.023715294,0.00482213,0.003541,1
8902,03-04-2025,2025,Tripura,Dhalai (Ambassa),23.44755251906821,23.75,91.75,0,0,0,low,13.7,moderate,0,Gomti,12,FALSE,36.8,3.94,0.328,low,0.03229546,0.259225101,0,1.0756387901826054e-05,0.008371794,3.473825139878013e-07,9.005026721084458e-08,1
1126,13-04-2023,2023,Assam,Kamrup Metropolitan (Guwahati),46.12916727784234,26.5,91.5,0,0,0,low,5.4,low,1,Brahmaputra (Guwahati gauge),49.68,TRUE,46.1,16.15,0.325,low,0.03229546,0.080665925,0.3934693402873666,1.012999098087394e-05,0.002605143,3.27152736190589e-07,2.639007807779682e-08,1
7171,13-06-2023,2023,Sikkim,West Sikkim (Gyalshing),3.4791999263068454,27.25,88.25,18.8943,53.22417697869241,56.08358416520059,low,34.9,very_high,3,Teesta,15,FALSE,29.1,10.66,0.711,low,0.066345654,0.9229651339114799,0.7768698398515702,0.022313438699032212,0.061234726,0.0014804,0.001366357,0
1383,28-08-2024,2024,Tripura,Dhalai (Ambassa),45.84024088606971,23.75,92.25,77.19408,112.70332384109497,178.72451376914978,moderate,15.2,moderate,0,Tlawng,9,FALSE,47.9,7.52,0.835,moderate,0.42256883,0.31002551887238755,0,0.21416501695744122,0.13100712011892077,0.09049946,0.028057142101814207,1
544,03-08-2024,2024,Tripura,Gomati (Udaipur),23.68705490024721,23.5,91.25,80.89564,241.23661994934082,253.52517034113407,high,18,moderate,1,Gomti,12,FALSE,23.7,10.19,0.849,moderate,0.4590483,0.4174297935376853,0.3934693402873666,0.265027401,0.19162043750254176,0.12166037792844367,0.050784666440387004,0
5772,10-01-2025,2025,Manipur,Imphal,45.09587336458594,24.75,93.5,0,0.9948907494544983,0.9948907494544983,low,18.6,moderate,1,Imphal River,8,FALSE,45.1,3.5,0.438,low,0.03229546,0.4419298941260467,0.3934693402873666,9.706816707959963e-05,0.01427233,3.13486127648621e-06,1.3853889120173944e-06,0
101,31-07-2024,2024,Nagaland,Wokha,26.428716127930308,26,94.5,3.4477396,31.68473720550537,40.36811585724354,low,11.2,moderate,0,Doyang,18,FALSE,26.4,18.95,1.053,critical,0.036894854,0.18744979299574124,0,0.9552122969502131,0.006915933,0.035242418,0.006606184,1
404,02-06-2025,2025,Nagaland,Mon,18.865996589228967,26.75,95.25,4.061256,97.76313924789429,118.48368006944656,low,11.6,moderate,1,Brahmaputra (Dibrugarh gauge),105.7,TRUE,88.3,53.7,0.508,low,0.037776854,0.19781611144141822,0.3934693402873666,0.000393514,0.00747287,1.4865725653582334e-05,2.9406800425465928e-06,0
8639,10-07-2025,2025,Nagaland,Dimapur,65.63534239557407,26.5,93.75,2.1353567,37.66345149278641,164.36386555433273,low,20.1,high,1,Dhansiri,40,FALSE,21.9,32.92,0.823,moderate,0.03507418,0.5041665702187286,0.3934693402873666,0.1765352747791165,0.01768323,0.00619183,0.003121714,0
8829,12-12-2023,2023,Meghalaya,West Jaintia Hills (Jowai),74.59648014705822,25,92.75,0,0.11843892559409142,26.401938881725073,low,20.7,high,1,Barak,20.5,FALSE,19.1,8.84,0.431,low,0.03229546,0.5291336290720468,0.3934693402873666,8.438808058418506e-05,0.017088615,2.725352028162049e-06,1.442075409160248e-06,1
5673,06-07-2023,2023,Assam,Lakhimpur,60.31396047359007,27.25,93.5,127.77964,154.81846380233765,189.4081745147705,critical,5.4,low,0,Dikrong,14,FALSE,20.5,11.59,0.828,moderate,0.84699005,0.080665925,0,0.1915453485614673,0.068323236,0.16223700414183773,0.013086998006694666,1
2193,23-08-2024,2024,Mizoram,Saiha,49.32504022366385,22.5,92.5,9.063034,24.902385234832764,135.33818864822388,low,17.7,moderate,1,Tlawng,9,FALSE,138.6,8.01,0.89,moderate,0.045761146,0.40532318982985244,0.3934693402873666,0.45016600268752205,0.018548053525669805,0.020600112016265427,0.008349703,1
8137,01-09-2025,2025,Arunachal Pradesh,Upper Siang (Yingkiong),67.55720695,29,94.5,1.1798463,63.094555377960205,118.82248735427856,low,27.4,high,0,Brahmaputra (Dibrugarh gauge),105.7,TRUE,173.5,110.14,1.042,critical,0.033803392,0.7744014530142785,0,0.9447994622170657,0.026177396037778633,0.031937427,0.02473239,1
10376,06-08-2023,2023,Tripura,Gomati (Udaipur),41.57721004893975,23.25,91.75,23.898407,118.01254081726074,227.7456716299057,low,14.9,moderate,0,Gomti,12,FALSE,41.6,12.54,1.045,critical,0.079873756,0.29943285752602705,0,0.9478464369215821,0.023916826872926036,0.075708055,0.022669479133973287,1
9472,30-06-2024,2024,Arunachal Pradesh,West Siang (Aalo),10.155558326094514,28.25,94.75,161.53268,181.13166189193726,232.38925409317017,critical,23,high,0,Brahmaputra (Dibrugarh gauge),105.7,TRUE,86.9,95.24,0.901,moderate,0.95526814,0.6224593312018546,0,0.5049998333399998,0.5946155704108483,0.48241025382182046,0.3002807639588473,1
7712,17-01-2023,2023,Meghalaya,East Khasi Hills (Shillong),15.189294704175309,25.5,91.75,0,0,0,low,22,high,0,Brahmaputra (Guwahati gauge),49.68,TRUE,71.2,21.01,0.423,low,0.03229546,0.5825702064623147,0,7.191167599628148e-05,0.018814373816038676,2.3224207810898692e-06,1.3529731539318952e-06,0
4278,15-03-2025,2025,Assam,Barpeta,47.813818457160224,26.75,91,2.1798956,13.567493796348572,13.567493796348572,low,10.2,moderate,0,Manas,33,FALSE,47.8,12.11,0.367,low,0.035134535,0.1633742395133794,0,2.3464463689594077e-05,0.005740078,8.24413027395202e-07,1.3468785139561395e-07,0
1932,14-10-2025,2025,Tripura,West Tripura (Agartala),10.462664924585134,23.75,91.25,0,12.84305191040039,43.849982261657715,low,20.2,high,1,Gomti,12,FALSE,33.9,4.46,0.372,low,0.03229546,0.5083325618141193,0.3934693402873666,2.5932178883090014e-05,0.016416834803333016,8.374916910592148e-07,4.2572429681416965e-07,1
5258,24-02-2024,2024,Manipur,Senapati,71.89630443315728,25.75,94.5,0.12704076,24.056211307644844,30.23032684624195,low,6.7,low,0,Doyang,18,FALSE,45.7,8.32,0.462,low,0.032454655,0.098263769,0,0.00015686,0.003189117,5.090837105727917e-06,5.002448415442344e-07,1
581,04-10-2023,2023,Manipur,Chandel,8.953145001584208,24.25,94,4.3509603,12.667352437973022,29.844194412231445,low,17.1,moderate,2,Imphal River,8,FALSE,63.7,3.38,0.422,low,0.038200337,0.38146531664944733,0.6321205588285577,7.048782977772519e-05,0.014572103817579686,2.6926588829065554e-06,1.0271559733968963e-06,1
9906,31-07-2024,2024,Meghalaya,East Khasi Hills (Shillong),37.90235299027766,25.25,91.75,13.06381,41.587504386901855,60.80158615112305,low,24.9,high,0,Brahmaputra (Guwahati gauge),49.68,TRUE,99,32.64,0.657,low,0.053279735,0.6935283081979209,0,0.007690876,0.036951005,0.000409768,0.000284186,1
3693,09-08-2023,2023,Tripura,Gomati (Udaipur),31.20141515,23.25,91.5,23.382004,210.28128814697266,412.95882987976074,low,12.8,moderate,1,Gomti,12,FALSE,31.2,11.21,0.934,moderate,0.07836877,0.23147521650098238,0.3934693402873666,0.6637386974043528,0.018140427561929972,0.052016384,0.012040504,0
1771,12-02-2023,2023,Mizoram,Champhai,33.948624527745125,23.5,93,0,0,0,low,23.1,high,0,Tlawng,9,FALSE,38.3,7.25,0.806,moderate,0.03229546,0.6263679917281482,0,0.13238887354206547,0.020228843514566396,0.00427556,0.002678074,0
11604,28-11-2024,2024,Manipur,Churachandpur,82.51706093,24.75,93,0,0,7.720905065536499,low,20.7,high,2,Barak,20.5,FALSE,23.9,10.21,0.498,low,0.03229546,0.5291336290720468,0.6321205588285577,0.000322205,0.017088615,1.040576249795426e-05,5.506038873804344e-06,1
9152,03-08-2023,2023,Arunachal Pradesh,Tawang,113.40793046186242,28.25,92.75,1.8836513,13.678690880537033,80.93663271516562,low,9.4,low,0,Dikrong,14,FALSE,153.9,15.36,1.097,critical,0.03473503,0.14595735144380453,0,0.9809228026847419,0.005069833,0.034072384377688315,0.004973115,1
1547,13-08-2024,2024,Arunachal Pradesh,Dibang Valley (Anini),52.11983792395367,29.25,96,0.107657045,34.81219443678856,206.8915430009365,low,33.6,very_high,2,Brahmaputra (Dibrugarh gauge),105.7,TRUE,224.3,94.92,0.898,moderate,0.032430314,0.9060785039807289,0.6321205588285577,0.4900013331200346,0.029384409964699373,0.015890897,0.014398400055648321,0
2084,11-10-2025,2025,Tripura,Unakoti (Kailashahar),32.40913468400413,24.5,91.75,22.711302,35.19884229,61.04697764,low,17.3,moderate,0,Khowai,10,FALSE,44.9,3.55,0.355,low,0.07645284,0.389360766,0,1.8457893295667037e-05,0.029767734945243342,1.4111582963172634e-06,5.494496752730005e-07,1
8216,22-01-2025,2025,Arunachal Pradesh,West Siang (Aalo),54.62218247019233,28.25,94.25,0,0,0,low,18.6,moderate,0,Brahmaputra (Dibrugarh gauge),105.7,TRUE,106.8,43.02,0.407,low,0.03229546,0.4419298941260467,0,5.221962264435102e-05,0.01427233,1.6864568254004126e-06,7.452956862973531e-07,0
4552,23-05-2025,2025,Arunachal Pradesh,Dibang Valley (Anini),26.604376080345997,29,96,0,9.329727888,41.07919645309448,low,28.8,high,1,Brahmaputra (Dibrugarh gauge),105.7,TRUE,200.4,32.45,0.307,low,0.03229546,0.8125502070042588,0.3934693402873666,7.0674765350707575e-06,0.026241684125442245,2.2824741806549042e-07,1.8546248679730186e-07,1
444,23-06-2025,2025,Mizoram,Saiha,54.52438113486371,22,93,2.5661926,14.233807563781738,49.600000619888306,low,24.8,high,0,Tlawng,9,FALSE,194.5,6.22,0.691,low,0.03566213,0.6899744811276125,0,0.015067989810592795,0.024605959312412932,0.000537357,0.000370762,1
8025,13-04-2023,2023,Meghalaya,Ri Bhoi (Nongpoh),16.358377086915247,26,91.75,0,0,0,low,18.8,moderate,0,Brahmaputra (Guwahati gauge),49.68,TRUE,15.7,26.03,0.524,low,0.03229546,0.45016600268752216,0,0.000541839,0.014538319,1.749893479805977e-05,7.87742552933215e-06,1
10013,19-04-2025,2025,Nagaland,Tuensang,61.33285328316284,25.75,95,0,10.906455516815186,22.442796379327774,low,13,moderate,1,Doyang,18,FALSE,83.6,7.24,0.402,low,0.03229546,0.2374580283439025,0.3934693402873666,4.7250503328810187e-05,0.007668817,1.5259768226436441e-06,3.623554476034527e-07,0
11348,30-03-2025,2025,Arunachal Pradesh,Upper Siang (Yingkiong),123.25721257270283,29.25,94,4.9898252,11.20605182647705,11.20605182647705,low,21.4,high,2,Brahmaputra (Dibrugarh gauge),105.7,TRUE,215.6,45.45,0.43,low,0.03915041,0.5580701058739532,0.6321205588285577,8.271722285166639e-05,0.021848673,3.238413139112081e-06,1.8072615634078805e-06,1
9714,19-06-2023,2023,Meghalaya,West Khasi Hills (Nongstoin),37.88431884844376,25.25,91.5,171.24,447.0599060058594,1112.0299835205078,critical,20.5,high,1,Brahmaputra (Guwahati gauge),49.68,TRUE,101.6,59.12,1.19,critical,0.9692192,0.520821285,0.3934693402873666,0.9969815836752917,0.5047899935954272,0.9662937006847371,0.5032663272382093,1
9192,29-05-2024,2024,Meghalaya,West Khasi Hills (Nongstoin),30.089783951068583,25.25,91.25,204.66284,681.5192337036133,686.4408381,critical,18.9,moderate,0,Brahmaputra (Guwahati gauge),49.68,TRUE,110,50.08,1.008,critical,0.9917276,0.4542946124155941,0,0.8965995485417504,0.450536501,0.8891825099733125,0.40395082373505115,1
8343,28-03-2023,2023,Arunachal Pradesh,Upper Siang (Yingkiong),79.16723926816988,28.75,94.25,84.887535,108.75943562574685,186.89206001348794,high,27.8,high,0,Brahmaputra (Dibrugarh gauge),105.7,TRUE,154.9,63.84,0.604,low,0.49887535,0.7858349830425586,0,0.002678009,0.39203370201904375,0.001335993,0.00104987,1
638,24-04-2024,2024,Assam,Sonitpur (Tezpur),23.934065302701757,26.75,93,1.0256491,6.0527331829071045,17.44873359799385,low,4.3,low,0,Brahmaputra (Tezpur gauge),65.23,TRUE,23.9,23.09,0.354,low,0.03360253,0.068073454,0,1.809240913305913e-05,0.00228744,6.07950689439468e-07,4.1385303428834415e-08,0
1429,22-08-2024,2024,Sikkim,North Sikkim (Mangan),26.84993298946185,27.75,88.5,4.316926,33.482760429382324,58.18739350885153,low,31,very_high,1,Teesta,15,FALSE,64.6,11.96,0.797,low,0.03815036,0.8621583430350643,0.3934693402873666,0.11304583007207901,0.032891650254327345,0.004312739,0.003718264,1
11421,02-07-2024,2024,Manipur,Imphal,48.67927173063843,25,93.5,57.874557,76.55145597457886,120.07309675216675,moderate,19.2,moderate,0,Imphal River,8,FALSE,48.7,5.85,0.731,low,0.25255764,0.4667159617488687,0,0.032926395,0.11787267965947217,0.008315812,0.003881122,1
5093,17-09-2025,2025,Meghalaya,West Garo Hills (Tura),45.21424988362759,25.5,89.75,90.107025,118.93009614944458,166.18231916427612,high,14.7,moderate,0,Brahmaputra (Dhubri gauge),28.62,TRUE,62.2,22.01,0.769,low,0.5508934,0.2924875068613584,0,0.067862294,0.16112944469993215,0.037384891,0.010934613680124895,0
2028,30-12-2025,2025,Tripura,West Tripura (Agartala),10.462664924585134,23.75,91.25,0,0,0,low,20.2,high,1,Gomti,12,FALSE,33.9,4.44,0.37,low,0.03229546,0.5083325618141193,0.3934693402873666,2.4915388939429926e-05,0.016416834803333016,8.046539903319853e-07,4.090318242794117e-07,1
2060,28-07-2024,2024,Sikkim,North Sikkim (Mangan),38.38046538412367,27.75,88.25,60.452873,88.91150903701782,156.36699533462524,moderate,31.9,very_high,1,Teesta,15,FALSE,70.2,12.38,0.825,moderate,0.27251792,0.8790360490745158,0.3934693402873666,0.18242552380635615,0.23955307529480466,0.049714224,0.043700595240078216,1
8281,22-07-2023,2023,Arunachal Pradesh,Dibang Valley (Anini),40.68707626065194,29,95.5,5.7402606,5.740260601043701,50.335715770721436,low,25.2,high,1,Brahmaputra (Dibrugarh gauge),105.7,TRUE,178.9,61.2,0.579,low,0.040295348,0.7040516276171623,0.3934693402873666,0.001626008,0.028370005,6.552055858882486e-05,4.612985591684779e-05,0
10922,31-05-2025,2025,Arunachal Pradesh,West Siang (Aalo),65.14677812115306,28.5,94.25,105.87777,162.03515458106995,192.51277047395706,high,23.7,high,1,Brahmaputra (Dibrugarh gauge),105.7,TRUE,130.1,62.36,0.59,low,0.6974345,0.6494600548511676,0.3934693402873666,0.00202532,0.45295583885633983,0.001412528,0.000917381,1
10350,26-06-2023,2023,Mizoram,Champhai,9.292615037366106,23.5,93.25,6.8710833,15.666249513626099,39.71426510810852,low,23.3,high,0,Tlawng,9,FALSE,59.7,7.06,0.785,low,0.042081416,0.6341355910108007,0,0.091122961,0.026685323,0.003834583,0.002431646,1
11069,29-05-2024,2024,Assam,Tinsukia,63.13649665,27.5,96,105.70596,135.3753776550293,135.3753776550293,high,7.1,low,1,Brahmaputra (Dibrugarh gauge),105.7,TRUE,108.5,58.77,0.556,low,0.6959824,0.10433122311900131,0.3934693402873666,0.001027088,0.072612695,0.000714835,7.457963106336559e-05,1
633,04-03-2024,2024,Assam,Darrang (Mangaldai),28.658081267129436,26.5,91.75,0,0,0,low,4.9,low,0,Brahmaputra (Guwahati gauge),49.68,TRUE,40.1,22.06,0.444,low,0.03229546,0.074698013,0,0.000109443,0.002412407,3.5345024767776803e-06,2.640203114568214e-07,0
1988,06-09-2025,2025,Arunachal Pradesh,Lower Subansiri (Ziro),75.89373938274596,28,93.25,5.285541,15.082849979400635,68.08509182929993,low,16.5,moderate,1,Dikrong,14,FALSE,106.5,7.84,0.56,low,0.039597802,0.358165955,0.3934693402873666,0.001112536,0.014182584517059504,4.40539813959274e-05,1.5778636314315617e-05,1
10167,03-05-2024,2024,Mizoram,Lunglei,46.43329344137618,23.25,92.5,52.798786,52.79878616333008,53.773558884859085,moderate,24.2,high,1,Tlawng,9,FALSE,57.9,3.39,0.377,low,0.21618332,0.668187772,0.3934693402873666,2.8659411780795806e-05,0.14445105076213846,6.195686779073323e-06,4.139882145960764e-06,0
4821,28-09-2024,2024,Sikkim,East Sikkim (Gangtok),39.22115674349066,27,88.75,214.84843,303.2035655975342,316.85790824890137,critical,33.6,very_high,1,Teesta,15,FALSE,28.8,14.74,0.983,high,0.9944805,0.9060785039807289,0.3934693402873666,0.8402380030563308,0.9010773952374413,0.835600302,0.7571194711735079,1
9164,06-10-2025,2025,Mizoram,Saiha,49.32504022366385,22.5,92.5,4.5454106,4.545410633087158,58.63572549819946,low,17.7,moderate,1,Tlawng,9,FALSE,138.6,7,0.778,low,0.038487148,0.40532318982985244,0.3934693402873666,0.080172912,0.015599733408305802,0.003085627,0.001250676,1
5309,24-06-2025,2025,Assam,Darrang (Mangaldai),68.19695875153802,27,91.75,32.971775,43.299262166023254,63.450127601623535,low,6.9,low,0,Brahmaputra (Guwahati gauge),49.68,TRUE,95.6,52.36,1.054,critical,0.110944554,0.10125717724657173,0,0.9560601846038588,0.011233932390154406,0.10606967097852736,0.010740315,1
10339,25-04-2023,2023,Nagaland,Wokha,26.428716127930308,26,94.5,0,13.22022145986557,25.877941071987152,low,11.2,moderate,0,Doyang,18,FALSE,26.4,4.72,0.262,low,0.03229546,0.18744979299574124,0,2.873433581426879e-06,0.006053778,9.279886430309796e-08,1.7395127903855595e-08,0
7705,23-06-2024,2024,Meghalaya,East Garo Hills (Williamnagar),13.236422837073917,25.5,90.75,0.5352168,25.807970821857452,456.5023906826973,low,19.7,moderate,0,Brahmaputra (Goalpara gauge),36.27,TRUE,75.6,37.54,1.035,critical,0.03297128,0.4875026035157896,0,0.9370266439430034,0.016073586,0.030894969305050472,0.015061377971752509,0
10357,24-11-2024,2024,Meghalaya,West Khasi Hills (Nongstoin),59.831766660671875,26,91,0,0.12683522701263428,0.12683522701263428,low,17.1,moderate,1,Manas,33,FALSE,35.6,16.6,0.503,low,0.03229546,0.38146531664944733,0.3934693402873666,0.00035608,0.012319598540541795,1.1499756405424173e-05,4.386758218586641e-06,0
723,01-07-2024,2024,Nagaland,Dimapur,130.2815300491772,27,93.25,114.47425,179.45704650878906,239.0709856748581,high,16.9,moderate,0,Dikrong,14,FALSE,38.3,12.78,0.913,moderate,0.7647626,0.3736320082718519,0,0.5646362918030292,0.2857397787640521,0.43181270750380474,0.16133904910195232,1
5436,07-09-2025,2025,Sikkim,East Sikkim (Gangtok),39.22115674349066,27,88.75,0,1.8319897055625916,14.581551611423492,low,33.6,very_high,1,Teesta,15,FALSE,28.8,9.52,0.635,low,0.03229546,0.9060785039807289,0.3934693402873666,0.004966802,0.029262223662433855,0.000160405,0.00014534,0
6422,28-12-2025,2025,Arunachal Pradesh,Tawang,113.40793046186242,28.25,92.75,0,0,2.592158317565918,low,9.4,low,0,Dikrong,14,FALSE,153.9,5.36,0.383,low,0.03229546,0.14595735144380453,0,3.231327847873668e-05,0.00471376,1.0435722489355227e-06,1.5231704149488354e-07,1
6729,20-10-2025,2025,Sikkim,North Sikkim (Mangan),21.72632761724362,27.5,88.75,0,0,0,low,24.1,high,0,Teesta,15,FALSE,42.6,5.04,0.336,low,0.03229546,0.6644822563478706,0,1.2622714576991365e-05,0.021459761289496004,4.0765639572754004e-07,2.7088044164767624e-07,0
3361,16-08-2025,2025,Arunachal Pradesh,East Siang (Pasighat),45.78089928774544,28.25,95.75,0,1.4134258031845093,48.931230425834656,low,24.8,high,0,Brahmaputra (Dibrugarh gauge),105.7,TRUE,119.6,106.97,1.012,critical,0.03229546,0.6899744811276125,0,0.9037844582893072,0.022283044459641393,0.029188136397567396,0.020139069265993546,1
1360,01-07-2024,2024,Arunachal Pradesh,West Siang (Aalo),57.17136527911097,28,94.25,97.31252,199.21684646606445,430.78050422668457,high,18.4,moderate,2,Subansiri,42,FALSE,85.6,45.02,1.072,critical,0.6206954,0.43372560580456077,0.6321205588285577,0.9689315158403325,0.26921149365875907,0.601411347,0.2608475006324215,1
10518,23-01-2024,2024,Nagaland,Dimapur,10.20535599131092,26,93.75,0,0,0,low,19.3,moderate,0,Doyang,18,FALSE,52.1,5.49,0.305,low,0.03229546,0.4708663709279532,0,6.7903586980951355e-06,0.015206846868872812,2.1929776956284478e-07,1.0325994490665128e-07,0
10278,04-07-2023,2023,Meghalaya,West Garo Hills (Tura),51.85746237670796,25.75,89.75,101.47739,126.11400127410889,195.8828616142273,high,17.5,moderate,0,Brahmaputra (Dhubri gauge),28.62,TRUE,37.8,21.15,0.739,low,0.65905714,0.39731466202150834,0,0.038419986,0.26185306497115785,0.025320966,0.010060390959732338,0
4094,24-04-2024,2024,Meghalaya,West Jaintia Hills (Jowai),44.92011599902331,25.75,92.5,0,0,6.947283953428268,low,19.2,moderate,1,Kopili,30,FALSE,69.1,11.76,0.392,low,0.03229546,0.4667159617488687,0.3934693402873666,3.868577151978668e-05,0.015072807488007451,1.2493748541571057e-06,5.831031866427861e-07,1
